-506.11432,97.52119,-25.901697,42.70506,-10.264069,19.836681,-12.424507,-15.594552,-13.608902,-4.2152357,-14.3721485,-1.0078377,0.6737178,-12.687269,12.272727,2.244552,6.0557275,-4.890275,1.322337,-3.0109859
-501.02246,121.43884,-32.243164,21.618109,-22.54846,6.1453705,0.5690189,-13.111444,-19.031319,-2.9459999,-9.906364,2.9872508,0.9450775,-4.126996,8.981775,-1.7797706,6.6971273,-7.647338,2.403311,-3.276962
-392.89316,116.86879,-18.118517,10.14625,-15.040803,6.1175656,5.586078,-12.193095,-15.008393,-1.2911518,-19.338192,-2.2501273,3.014932,-8.51351,10.436646,-1.4206471,3.2761135,-1.4039813,1.3437519,0.67316055
-402.00317,89.10078,-15.688932,36.282173,-6.9372187,17.832514,-5.854061,-14.932171,-17.776266,-6.4319463,-17.941746,-2.6399941,0.49410516,-12.754251,14.171972,2.2340262,0.36810803,-4.14074,2.1307454,-1.282096
-476.338,96.65137,-17.06969,40.47496,1.1726559,14.1151495,-1.8681136,-13.02855,-19.346571,-5.3521852,-14.464087,-6.1293383,1.5369151,-6.0324564,10.371907,2.4629984,1.9501859,-6.9999022,0.8995933,0.965385
-406.4539,86.49461,-21.399267,42.741955,0.90771145,1.634411,-1.8802599,-9.771268,-14.577416,-2.0552192,-19.043482,-7.293852,-4.8969135,-16.943888,9.287582,-0.27829412,0.90087664,-0.7051433,0.85899234,-0.94220454
-415.81146,111.13791,-20.731834,27.838455,-13.675998,1.6346775,-5.160105,-15.955968,-15.631033,2.3646247,-8.7607975,-4.1109395,2.9053507,-12.292969,4.9886127,0.7912179,-2.3170633,-1.4416664,3.462081,3.4263642
-450.03116,98.79899,-8.393084,47.082134,-7.3171563,12.19395,-12.0803175,-8.207435,-18.084044,0.2542162,-22.594679,-10.859084,6.921209,-18.595793,6.9334645,1.8623451,1.1487244,-7.0970936,-0.752079,-1.8106413
-383.30048,84.07316,-26.814188,39.93001,-3.5841875,-8.073692,-5.759654,-1.0658368,-16.261381,-6.13496,-16.605818,-1.7033566,2.52655,-10.903486,8.686407,-1.9911517,3.1975954,-0.517271,3.6559904,-2.6684074
-446.88998,99.432976,-33.325653,31.35987,-15.65461,16.007807,-12.103176,-14.889232,-18.27521,-4.66484,-17.31459,-4.0526147,0.7642396,-11.981402,10.316259,-0.43817338,5.1970353,-4.5124493,0.5660893,-5.388089
-456.17273,121.71392,-37.484352,25.865444,-11.567874,6.036486,-8.763909,-17.985006,-20.093866,-5.845913,-16.757969,-0.40729374,2.8270414,-13.713515,3.7052698,-0.39120668,0.4033003,-10.091831,3.032545,-3.5060632
-519.24634,55.235085,-13.089367,57.31264,-2.2111607,19.002857,-10.179592,-5.8447347,-10.0512295,-4.4476943,-18.042267,-6.773012,3.1692839,-12.354343,8.390538,-0.4678413,4.9535265,-1.318493,1.5606067,-0.892103
-487.2709,76.317345,-32.906734,63.42733,3.4575763,15.6479025,-11.338254,-14.654419,-17.911913,-2.4539278,-16.979242,-6.603212,5.5444207,-14.344609,6.2112613,-0.34989032,3.0800712,-5.5704207,0.3588306,0.28489935
