-368.8249,65.62437,-14.513499,34.98786,-23.986847,14.585265,-10.569895,-5.0111437,-13.444969,-9.205342,-5.9582176,-5.287766,-6.017453,-7.6741385,2.8248692,-12.811005,1.790325,-1.6445569,3.249951,1.0443568
-365.5603,88.869545,-30.765244,29.119125,-24.123451,8.713936,-7.0919538,-11.037003,-18.148643,-1.3685855,-1.3427175,-5.9660416,-2.3909473,-5.0576386,5.9716773,-12.083777,-3.0260916,-3.443395,0.71209866,0.11345359
-370.6502,85.07701,-18.084642,17.311396,-25.718014,13.613112,-0.59231836,-8.49644,-24.308558,-8.611882,-3.3317645,-9.899835,-3.2201412,-4.2308354,7.1682363,-3.1693285,-0.2586944,-4.398928,1.7919902,-0.5546776
-325.89603,72.332,-24.631737,24.917074,-22.574211,11.2000265,-19.143366,-11.30952,-12.265737,-15.013656,-1.4976255,-6.7945833,-4.3939776,0.16379085,8.9321575,-7.006837,-2.785022,-1.0849109,-2.5931573,-3.6679366
-368.00955,77.023094,-7.4732723,29.291214,-28.664318,14.635404,-8.430216,-5.164026,-25.525776,-16.415627,-3.4231,-6.6727653,-4.4097166,-5.79207,6.9033804,-7.309478,1.6875874,-1.9802412,0.95216566,-1.8673307
-335.40228,88.056,-33.356697,36.100258,-20.036102,10.55833,-21.00042,-12.246233,-20.390152,-11.239432,-7.1631746,-11.01768,-3.5764928,-3.0146165,10.9859915,-10.138455,-0.8814058,-0.7769586,-3.2668276,-4.404092
-413.2961,97.08953,-22.144495,31.583096,-14.19168,16.68868,-14.919798,-4.1694856,-12.814119,-1.1707946,-3.556894,-8.673103,-6.5607104,-5.060336,8.956481,-10.687121,1.9577564,-1.4265668,6.6333785,0.364083
-341.02844,68.27759,-30.407011,23.447273,-27.465588,17.636482,-17.73957,-10.576508,-13.766938,-5.3900504,-1.9059768,-7.440875,-2.979963,-5.2834187,6.209111,-12.573044,-2.8112373,-1.2877727,1.0681015,0.114758685
-356.73132,72.94666,-33.53001,25.153875,-25.99576,19.545464,-21.27799,-10.2657795,-15.058206,-9.463561,-1.3736403,-6.0568056,-4.3750134,-6.4022946,9.240731,-11.090303,-3.6879735,-1.3159649,1.118759,-1.1352925
-386.17596,81.24526,-22.669985,28.973082,-5.814656,5.1931424,-20.015781,-8.736408,-13.155359,-7.0996385,-5.7410936,-5.0417137,-0.7797372,-0.6708947,2.9334073,-11.543218,2.9559865,-2.1430986,0.8345978,0.27975407
-327.04208,75.48462,-23.447721,18.76646,-24.943201,3.356845,-6.952084,-11.31962,-14.128157,-10.839775,-5.627632,-5.937594,-4.624709,1.0459429,10.259275,-7.5109196,-0.61181575,-1.5444529,-4.9683256,-2.6967814
-329.33926,77.00742,-28.305565,30.808977,-23.591703,21.35753,-26.245403,-11.974345,-18.333992,-12.373109,-5.039932,-7.2625947,-0.92163897,-4.9840736,9.393126,-7.8490562,0.3324904,-2.9476027,-0.27220833,-3.7713933
-387.07397,96.43868,-27.13069,13.484111,-35.48024,16.633312,-10.778173,-10.174393,-11.522536,-10.367529,4.6702924,-1.3070924,-4.7440004,-4.5342355,10.256013,-4.35443,-7.0466337,1.5330558,2.3705359,-4.4768777
-348.3791,78.255264,-29.179377,13.559166,-14.574608,8.805394,-9.335576,-12.203067,-15.569894,-10.508322,-2.0027409,-3.4971735,-5.79865,-2.371386,5.0858164,-7.0491138,-1.2227911,-1.6247791,1.8767188,-0.7474117
-354.95657,97.44264,-34.70444,20.46659,-27.764383,12.633751,-17.484503,-7.008266,-8.663811,-7.1604834,-2.7784543,-7.94018,-6.8201127,-2.241958,6.9047365,-13.865395,0.27118605,-1.1425942,-0.9219698,-2.3965755
-398.8224,91.9608,-10.328108,35.63703,-3.3211179,10.992649,-16.664011,-6.551143,-15.3671875,-12.71072,-7.1038456,-7.20391,-4.588465,-5.6828427,2.475906,-8.849452,1.1617881,-2.3580546,4.2904787,-0.29006004
-414.14093,111.18308,-12.579363,26.564299,-31.275324,10.206462,-10.865402,-11.288917,-17.818151,-7.5910954,-6.1619983,-8.201448,-3.420498,-5.304818,7.4638047,-9.393811,0.29093188,-1.0803894,2.2199264,-0.8770416
-373.35773,81.372894,-27.656897,35.40736,-0.59192014,8.613625,-24.294706,-10.550309,-16.49583,-7.9805603,-9.263627,-8.047927,-2.513839,-2.9790068,7.5153856,-11.402552,1.7266293,-1.6237183,2.5397084,1.6582891
-388.84183,81.7734,-18.557884,23.262175,-3.778413,4.7505836,-15.73209,-13.601932,-20.378283,-11.733785,-4.248644,-6.767387,-2.114073,-1.9636675,7.2992125,-5.4478803,-2.23268,1.2830045,1.3513154,-4.0506706
-369.1743,88.94987,-23.974474,27.827541,-18.739082,15.344957,-14.059016,-6.863227,-24.878716,-10.928822,-3.1915703,-9.227899,-1.6121933,-4.4867134,7.9009843,-7.541005,0.89661044,-3.0647972,-1.2080941,-2.0772076
-358.42734,89.50114,-29.859386,37.581963,-14.333137,11.015321,-20.863977,-4.722497,-14.032508,-13.517642,-4.871843,-7.5572023,-1.480276,-1.0258178,8.758419,-6.648497,3.567442,-1.6868298,-2.4282565,-1.3692025
-377.89288,83.67445,-24.931763,19.120777,-24.642439,11.237721,-9.322881,-6.4494143,-15.140882,-6.577865,0.570144,-2.7822258,-3.9317722,-1.468041,10.760761,-8.965938,2.0106738,-1.273759,-3.1471663,-0.37447014
-385.4793,88.73797,-0.1849744,18.232569,-34.765312,2.2844393,-11.082431,-3.4961305,-17.792292,-6.0644116,-1.493086,-9.873543,-1.4399579,-3.38577,3.30102,-9.079287,0.6486458,-3.5053039,2.0927255,1.8732623
-357.41327,83.12075,-28.323809,38.14132,-12.182131,16.08157,-22.774649,-10.768213,-14.9912,-8.967413,-9.139848,-7.963614,-3.9820983,-4.440715,8.1352625,-12.335744,0.19842082,-2.3188055,3.7790818,-1.6695758
-372.6999,76.30603,-10.864444,30.113132,-14.563497,10.967443,-14.319594,-7.267385,-20.140667,-13.393759,-6.1747365,-8.250784,-4.8782377,-6.2270994,5.7553415,-8.332696,-0.5647139,-3.1900067,0.13348553,-1.1134672
-370.45493,87.83656,-25.564907,22.300135,-17.864347,8.7037115,-15.314011,-10.773911,-19.493776,-10.255052,-3.3459876,-5.309479,-5.1177363,-3.474245,9.347492,-11.621391,-2.5121717,-1.3339313,3.46372,-3.7956228
