0.01321545,0.0020645887,0.00018098691,0.0013615472,0.042749688,1.0264065,2.9533482,1.630601,0.8135286,0.6903381,0.27478158,0.7318759,3.361398,6.681507,19.971794,9.606964,2.724308,1.9484159,3.3863337,1.3912868,1.4121361,3.3676915,3.2665813,0.6915222,1.2921971,3.5391867,6.827505,7.809981,6.225109,1.7227511,1.3095967,0.1841142,0.10266804,0.10456139,0.22279826,0.62564236,2.6564844,3.9584322,1.078664,0.15422031,0.1827124,0.27234533,0.6500352,8.063322,21.069536,6.7321444,4.6401496,1.3727264,2.5363133,1.5637296,0.50601417,0.49179348,2.594887,7.9017277,0.6675437,0.1479284,0.17184994,0.6126196,0.8863305,0.1864173,0.013868074,0.011784641,0.027190981,0.05341166,0.039253023,0.029293386,0.19050871,0.07434397,0.036444467,0.044206895,0.040642325,0.029460685,0.017045386,0.024075529,0.04711597,0.19678812,0.21182136,0.09742132,0.06183149,0.03272606,0.019673252,0.02449623,0.030597938,0.04308473,0.08778215,0.12050762,0.19278659,0.5370593,0.28149223,0.41760254,0.2933872,0.18366732,0.09566432,0.11330623,0.22194384,0.108850785,0.0922615,0.084858924,0.148393,0.075375974,0.021104002,0.02268033,0.026477722,0.009986722,0.011922258,0.021995159,0.025105113,0.032153998,0.02426411,0.035423495,0.035156008,0.013271573,0.019770166,0.010144241,0.004105715,0.0002934264,1.5285773e-08,4.4426917e-11,3.2205884e-11,2.4780508e-11,1.9747714e-11,1.6237617e-11,1.3695728e-11,1.1834521e-11,1.0484958e-11,9.530494e-12,8.895525e-12,8.494597e-12
0.050331924,0.0022632517,0.0010579344,0.0017517592,0.08607969,1.1270744,0.77721137,0.061955426,0.18892367,0.43774852,0.81131583,2.1094952,1.5611504,0.3863393,0.56812567,0.30545834,0.19023544,0.81705695,4.146334,6.650671,4.9322186,3.5343494,4.2315392,2.6033604,13.770703,9.888402,1.7217044,0.6237543,0.55689645,0.26456952,1.412282,2.5163403,0.7661446,0.1457019,0.15466537,0.14232166,1.4677666,3.7083347,1.6100869,0.45002595,0.6376185,0.36493206,0.11257144,0.33532253,0.3918287,0.31657347,0.49837813,0.36851692,0.93826723,0.79289216,0.650614,0.3580999,0.7748669,0.99709123,1.218564,1.5242038,0.7384774,1.7403187,0.5664285,0.7288291,0.6158735,0.116814256,0.06823715,0.044848353,0.013324273,0.029140709,0.045398492,0.030630765,0.013210524,0.01911579,0.025623051,0.027799869,0.03518588,0.08387754,0.13176733,0.21003467,0.13022366,0.10309631,0.053219076,0.03783255,0.0331109,0.04073339,0.061801057,0.098816834,0.08213497,0.10774725,0.101605766,0.11497393,0.105856895,0.053346146,0.020215709,0.030855468,0.028483698,0.027006196,0.023332685,0.020821335,0.023651099,0.02214908,0.010840103,0.004050628,0.0025762932,0.003171958,0.0024065573,0.00149729,0.0033006736,0.0032504096,0.0076112044,0.01504458,0.005505786,0.0036375802,0.003918521,0.0016964463,0.0029965693,0.0027880177,0.0038870908,0.00014839276,1.8555648e-08,1.496221e-11,1.3185556e-11,1.2005944e-11,1.1119307e-11,1.0449322e-11,9.918112e-12,9.491424e-12,9.165245e-12,8.921844e-12,8.778213e-12,8.6571835e-12
0.012233143,0.0018669263,0.0008874414,0.005891636,0.17492737,1.1924604,2.1273563,0.67125845,0.3530072,0.5895076,1.3689978,2.5439801,4.595274,6.5372663,13.212372,5.2093744,9.91047,9.569033,15.214386,13.101707,13.4742565,16.457336,5.8525753,1.3062742,0.46958432,0.17658766,0.17027284,0.41323197,0.72118646,0.77027017,0.81958115,1.0947363,1.0699954,0.5736317,0.17971422,0.1062189,0.30527493,0.78135145,1.2701172,3.439096,4.9581547,4.0524583,4.53268,8.877604,2.2252884,0.63715196,1.0943376,1.9946948,2.2644603,2.1338232,2.7386813,8.484546,5.9818034,2.184747,2.3305378,1.4047993,0.9040832,0.56589097,0.3371511,0.08511549,0.014778669,0.010785969,0.009087771,0.009532534,0.026680874,0.04771568,0.026177034,0.01185428,0.0069330363,0.01713615,0.008920048,0.0096775135,0.019755252,0.07056713,0.08350127,0.056392137,0.05931851,0.17428698,0.16702522,0.09238275,0.20407209,0.38294983,0.13097002,0.087911114,0.053811662,0.060188945,0.1267192,0.10057997,0.04604109,0.030312141,0.06884683,0.077294126,0.061825484,0.050595794,0.031196358,0.05756411,0.03992154,0.093967475,0.0690096,0.037841234,0.032410026,0.048602562,0.028383853,0.0033187584,0.0051567713,0.008040621,0.010736929,0.011306482,0.006936861,0.004530559,0.006049144,0.0033667674,0.0026552486,0.0012560175,0.0005519952,3.528382e-05,9.14141e-09,2.136721e-11,1.4759326e-11,1.0730057e-11,8.044323e-12,6.1580584e-12,4.817801e-12,3.830988e-12,3.1110355e-12,2.6158225e-12,2.3168741e-12,2.0572548e-12
0.019397117,0.0016909225,0.0003228589,0.0019940832,0.030208843,0.85864305,2.3191726,0.80275214,0.3588703,0.34200734,0.29696432,0.7264767,11.167985,10.172071,23.064512,11.571028,0.7446497,1.4468056,8.733562,13.08538,35.49047,50.757755,22.550484,5.623979,4.844775,1.0532633,1.0270932,1.167159,0.55920035,0.17148124,0.29034936,0.73960114,0.81172895,1.3777529,1.4202617,0.1273916,0.114677995,0.549871,0.5200391,0.41053656,1.0271946,0.648802,1.5083528,2.3016453,0.6719527,0.19223106,0.6197731,0.5317937,0.18155679,0.104728065,0.10715279,0.31876895,0.6264968,0.6220736,0.8465618,0.9661514,1.0804813,1.5531873,0.9999676,0.44778806,0.271505,0.06383714,0.068439506,0.05701171,0.04424341,0.062069885,0.06592631,0.024867766,0.015721412,0.01447172,0.020390516,0.021533517,0.053038254,0.06606807,0.073694766,0.05627135,0.043814413,0.020283325,0.008167266,0.01634369,0.012836615,0.007717882,0.0054920404,0.0032371779,0.005127399,0.010093558,0.018706925,0.016901735,0.020865772,0.01306652,0.023199296,0.03161511,0.017277975,0.010669685,0.014425914,0.012546188,0.012949022,0.017289935,0.013489481,0.009177765,0.010948649,0.010471215,0.008012451,0.007692412,0.006238756,0.0049522105,0.0065605505,0.0065996544,0.0033915415,0.0043651755,0.003250204,0.0017324329,0.0014819608,0.0010148981,0.0003334402,2.0436528e-05,3.5438854e-09,1.3402351e-10,1.15638145e-10,1.0373745e-10,9.5338924e-11,8.937556e-11,8.495725e-11,8.165701e-11,7.928344e-11,7.758617e-11,7.655447e-11,7.578447e-11
0.012265518,0.0018115088,0.00019653748,0.0017610755,0.078949705,0.8972822,1.8349472,0.7168019,0.5767641,1.3927585,1.2475301,1.877926,5.9156194,6.6936736,14.917035,6.6085734,7.2432632,4.6747584,4.345162,15.359548,12.175259,5.3393545,4.923027,6.332279,4.223669,0.95815533,0.18363352,0.28231204,0.39996925,0.15688114,0.2366426,0.52426106,0.44487438,0.657144,0.51052547,0.056500074,0.05156574,0.08377331,0.18274271,1.2044109,2.4847991,2.4375622,2.0008936,1.0274194,0.89066124,1.0232211,1.58556,1.7280127,1.4227947,0.9316621,0.06595734,0.07450157,0.11498589,0.11847347,0.06667652,0.08766802,0.19949774,0.2709417,0.13057856,0.010689442,0.003593463,0.0014061793,0.002140462,0.009275607,0.011133081,0.0037046038,0.0035096789,0.0022520418,0.0035674942,0.006253367,0.01429609,0.015869552,0.050132044,0.123095594,0.06745714,0.078376286,0.046746172,0.027392672,0.014290784,0.018033138,0.012128465,0.013842782,0.010710706,0.008154677,0.012129964,0.009576824,0.015918385,0.012618206,0.017463436,0.017654901,0.059570447,0.1097882,0.1065105,0.03495016,0.052096203,0.06440404,0.028383562,0.013289762,0.010101473,0.011028036,0.009473171,0.0122267995,0.014893343,0.009413417,0.008332886,0.01021047,0.0094411485,0.009871569,0.008608197,0.00670196,0.006420672,0.0061476547,0.011359884,0.00514688,0.002004602,0.00018970811,1.19958115e-08,3.2582683e-11,2.777722e-11,2.4725172e-11,2.2580575e-11,2.1059711e-11,1.9941274e-11,1.910673e-11,1.850416e-11,1.8087986e-11,1.7843234e-11,1.7619527e-11
0.009761713,0.0019197513,0.00021398952,0.0013105298,0.05239017,0.88385606,3.2285752,0.953009,0.51325524,1.1895143,0.9778226,0.9406414,7.287499,18.54936,19.080727,6.4566317,1.7329867,1.5281965,3.7831874,9.768613,6.842204,6.5924635,8.674923,3.7388148,2.314599,1.0445364,0.6904911,0.7789861,1.0282196,0.44410342,0.86842036,1.5291908,0.36050874,0.063866906,0.341007,0.51296246,0.2710862,0.42360663,0.3069779,0.57495487,0.5640494,0.18307418,0.08399193,0.17266262,0.49506947,0.4646001,0.3090678,0.31267852,0.78259575,0.5355884,0.18800144,0.24464004,0.9251734,0.94371,1.1563933,1.028853,0.4911808,0.277939,0.43326312,0.42194995,0.51988935,0.36287355,0.1297274,0.21194842,0.2827266,0.22045778,0.11859691,0.059297077,0.03705554,0.01196921,0.036970828,0.054297272,0.060634777,0.11813234,0.13349067,0.10487903,0.06971275,0.030667294,0.019338092,0.030542996,0.022122223,0.018349826,0.014869126,0.011890328,0.0140046775,0.012433448,0.018191842,0.0157468,0.025637072,0.017715812,0.022148492,0.031812876,0.020981561,0.008728928,0.012932427,0.016038,0.017448086,0.010169176,0.0077928,0.007926856,0.0078872675,0.011506022,0.014105232,0.008728192,0.009061661,0.008045468,0.008457925,0.009747053,0.0068283807,0.005691062,0.0025445088,0.0011876873,0.001968735,0.0011974379,0.0008318479,9.392965e-05,1.6744096e-08,1.3001022e-11,1.1629573e-11,1.07052535e-11,1.00321765e-11,9.550973e-12,9.188482e-12,8.913153e-12,8.713208e-12,8.591536e-12,8.52254e-12,8.426259e-12
0.011545978,0.0020253446,0.0008000872,0.0071698423,0.07067345,0.77174217,0.8454804,0.14259325,0.21817137,0.48639375,0.3975796,0.8564963,1.9481814,1.6779102,2.4428546,0.9046233,0.16976458,0.4909847,1.6398894,2.257122,2.0460997,0.842158,0.27707446,0.5679035,2.8712258,2.2858586,1.382488,1.0305912,0.318904,0.38581106,1.8979366,2.0371153,0.7990983,0.42036378,0.393078,0.3694283,1.4654053,3.181093,1.0742539,0.19535007,0.13917361,0.10920986,0.47055689,1.1973076,0.53822744,0.10882672,0.07480173,0.94582325,1.1954669,0.43540552,0.06873306,0.29274914,1.320825,1.6471573,0.7294265,0.5487239,1.1277041,1.1428889,0.39869308,0.23261692,0.21234676,0.081004046,0.058588687,0.033860106,0.01416262,0.009723357,0.019174172,0.014448122,0.012842438,0.023538858,0.021600693,0.017772347,0.00991819,0.008240023,0.028084164,0.038252182,0.034856305,0.03188878,0.026497751,0.021714168,0.02063775,0.01474944,0.01227085,0.014198006,0.011231809,0.010188246,0.010582825,0.012805775,0.016823096,0.030470585,0.038049236,0.04746924,0.031804487,0.04715939,0.03530502,0.0215846,0.015856825,0.021339877,0.03017311,0.017561652,0.004688488,0.0022326005,0.0027940574,0.0015068495,0.0039154016,0.002560462,0.0012714115,0.0023606243,0.0023962588,0.001943688,0.0022418492,0.0014673902,0.001865261,0.00075851224,0.00021537808,1.9076111e-05,3.5438075e-09,1.669184e-09,1.4616232e-09,1.3273399e-09,1.2322918e-09,1.1649276e-09,1.1147848e-09,1.0774847e-09,1.0507355e-09,1.031342e-09,1.0188422e-09,1.0110771e-09
0.039434567,0.002837799,0.0005400336,0.0030873918,0.037807923,0.909699,2.269217,0.5870485,0.24120785,0.45231038,0.60205954,5.5049357,4.7804384,8.58435,12.711809,4.030516,1.3999912,0.90162474,2.551887,4.0270557,6.275109,9.113092,19.74962,24.883715,7.218012,1.8912659,1.0491145,1.1209933,1.1908592,1.5029691,1.8343161,1.6871089,1.2062167,0.7775394,0.6975605,0.6012147,0.3284947,0.3088475,0.26687023,0.47754592,0.46003568,0.39325896,0.30107206,0.46463108,0.7648305,1.2887032,1.1805756,0.5699625,0.51626575,0.23897998,0.1828949,0.30214235,0.9543108,3.5256348,13.339198,3.6245775,1.2589631,0.84111327,0.9845796,1.1886284,1.4215553,1.9457754,0.48065338,0.07685913,0.028495014,0.022985067,0.033519544,0.15827067,0.36995232,0.020570684,0.025358677,0.015855705,0.024229007,0.05402147,0.023575393,0.05071427,0.05688924,0.06618445,0.029386751,0.024045505,0.024292996,0.013876611,0.0073261424,0.017127384,0.019683035,0.018296735,0.034309566,0.09030152,0.06046706,0.054747663,0.048184153,0.11529001,0.02785147,0.045025907,0.04937965,0.04579893,0.024351288,0.037777998,0.055349153,0.04525822,0.02758515,0.014798114,0.026025984,0.014611451,0.022601226,0.01673609,0.008588574,0.011022936,0.009059485,0.005169794,0.0062541584,0.0050820815,0.005000821,0.0031524554,0.00084758736,6.943249e-05,1.0309721e-08,8.3818613e-13,6.4004845e-13,4.900239e-13,4.1240218e-13,3.6592563e-13,3.3399325e-13,3.034613e-13,2.831243e-13,2.878973e-13,3.1693363e-13,2.7657995e-13
0.0106931785,0.00189392,8.679229e-05,6.541438e-05,0.014506918,0.40301234,1.3065162,0.7481233,0.8120254,0.5457134,0.2723057,0.68174523,2.7334056,4.754833,8.30458,3.0315528,2.0492408,4.965975,3.852148,4.4892817,7.792662,5.3048587,5.062868,13.132387,7.8743477,2.1892695,2.625167,2.3052201,0.9698781,0.5993694,1.3732558,8.940632,3.828737,0.26961055,0.18909287,0.55915064,1.5083364,0.8956965,0.6283019,0.5949631,0.7195307,1.0606023,1.4669312,1.4389594,1.7234926,0.8842231,0.7259482,0.80061156,0.88179874,1.7521464,3.9915361,2.033835,2.6563501,4.226197,4.182016,5.445042,3.7384539,2.6761036,1.7465167,0.89709526,0.31824028,0.14564629,0.1360116,0.057668824,0.042287655,0.04720318,0.04180226,0.028060332,0.029697876,0.058306135,0.046236243,0.03822078,0.044542696,0.05729233,0.05958506,0.05640537,0.057499446,0.051477645,0.021295054,0.012368098,0.015314993,0.013996968,0.026832383,0.03226386,0.020743081,0.023397641,0.042880926,0.038766265,0.045412827,0.03557394,0.031107986,0.042518135,0.03896062,0.02314064,0.023025787,0.01738852,0.02177661,0.02732346,0.029186146,0.02053118,0.014433179,0.025399942,0.018228466,0.0097357975,0.015794186,0.010784825,0.007326544,0.011075756,0.011895892,0.010614846,0.0051945276,0.002229397,0.002708191,0.0012109949,0.00072065246,5.8770547e-05,1.10328875e-08,1.691583e-10,1.5263218e-10,1.4149915e-10,1.334254e-10,1.2769363e-10,1.2341446e-10,1.2023431e-10,1.1799123e-10,1.1639067e-10,1.15416295e-10,1.147595e-10
0.009799501,0.001996743,0.00033131812,0.0016819012,0.08203728,1.2990509,2.8338737,0.54882705,0.18171804,0.14050953,0.35891542,1.0683252,2.4897752,7.224677,9.806193,3.1883745,12.734099,9.275477,5.0924664,6.5589414,8.863567,5.9951825,9.2879305,15.910189,14.629202,1.2453815,1.5338382,2.4661574,0.5678888,0.120722994,0.11734091,0.12670316,0.11087905,0.06300936,0.06539175,0.09063173,0.5901213,0.5086827,0.057508625,0.070951745,0.08409886,0.07853569,0.19247733,0.36565638,0.7854525,1.0105442,0.27152443,0.0959564,0.218334,0.502733,0.41249633,0.6567954,0.6008422,0.35656285,0.18192601,0.16839549,0.44589245,0.73879975,0.669129,0.23885818,0.24666452,0.26920548,0.56889296,0.42282844,0.13644792,0.07913049,0.15331492,0.069069415,0.050948747,0.076622,0.071684696,0.03468792,0.020433567,0.02454433,0.039501328,0.1005275,0.13776404,0.0764151,0.04003996,0.017896656,0.01601786,0.01652683,0.009507094,0.01455423,0.015372706,0.01427083,0.019791588,0.010097215,0.011077743,0.017051388,0.023272129,0.036588453,0.022701034,0.03768451,0.03521494,0.032941125,0.020141551,0.022094948,0.020873697,0.025434678,0.008211069,0.0027681722,0.003867997,0.0025603494,0.0022078403,0.001902625,0.0021943823,0.0021568665,0.001632224,0.0023763173,0.0037420965,0.0020612194,0.0017648711,0.0014739283,0.00046454897,4.238031e-05,3.5058885e-09,5.2618042e-11,4.600629e-11,4.157524e-11,3.8298663e-11,3.5856425e-11,3.3942637e-11,3.243058e-11,3.127751e-11,3.041792e-11,2.986137e-11,2.9443663e-11
